ID	OriginalText
6632958e2a8b9624	武林录-太极旋转机关
60901382dd4d3947	鬼樊楼江湖人
e7b3ed8d227d63de	无忧洞-道主场景的墓碑-5
8d83a3386491efda	陆文信
2ee96a29e2817522	你从小偷那里，将窃来的包裹，还给了客商，但客商却从中发现了一样不属于他的东西——龙纹令牌。你隐隐感觉，这块龙纹令牌，或许另有用处。
f531cb5ae98fc72a	鬼樊楼江湖人
87a1c27e3320d6e6	对气竭状态敌人造成#Y会心伤害#E会使会使自身获得一层#Y崩解#E，使自身的外功穿透和会心伤害加成提升。
498f852f6282e731	相扑前排围观江湖男
fc45c96b554d6d3a	写给丰禾村村长燕驰的秘密信件，不知出自谁手。
02c8c88a18ef71c3	按一定比例转化为角色的#Y会心率#E和#Y最小外功攻击#E。
965cc473d0218b88	极端炎热的环境中患上此病，江湖奇术-金玉手点穴成功率下降
cf0b5ed29777b962	查看恩字令牌。
c5e3c71846a6809a	癫，表现为抑郁状态，情感淡漠，沉默痴呆，语言错乱，不知饥饱，甚则僵仆直视，属虚证。狂，表现为兴奋状态，喧扰不宁，衣被不歛，打人骂人，歌笑不休，多怒，甚则逾垣上屋，属实证。
508ee8d7aecd9766	田英，清风驿之变的传奇刺客，佛光顶的得道高僧妙善禅师，是同一个人。\n\n究其本心，田英并不信佛，他坚信自己的理想，并用自己手中的兵刃去实现它。他可以为此抛弃自己的名字、抛弃自己的容貌、过去和未来。无妻无子无名无姓。\n\n“法无定相，我身即我相。”
22e3aaa9fb8396e5	变身伊刀反击
b90bfb257c3cae20	试炼玩法中，外功攻击和全属性攻击#Y+12%#E
94005ae096461ed3	破虏舟冢-信纸
ad85b3ef9dfeb00a	医者仁心
f4ce58df2a804e89	微信小程序签到-2月-26-莲花鱼包*2
e46c31ce49aea172	黑煞阴阳-信
200a35ae9490c4ff	竹林旧居-战利品刷新点260
cdfab1ed3592bd4e	江湖上本不知道谁人所为，然而在白大侠头七的晚上，十二煞大摇大摆地现身，还……毁掉了棺椁，让白大侠连个全尸都收不着！
488c96862131ff0e	棺材上的信
ca2461efa3001411	东阙的书信
290ce7928d192079	长按{}进入蓄力瞄准，松开射击
4736460497f4d187	疾病#R灵台寂灭#E诱发了神智不清\n偶尔出现#R左右不分#E的情况
9c6fdcf765d97c65	那可是春秋八杰中最武勇的一位，一把金色羽纹刀，使得如铁翼般凌厉。
495f5c58226212c9	要我说啊，您就该去建隆观碰碰运气，听说了么，官家信这个，总往那跑呢，您也好走个“建隆”捷径呐！
05b7d4725278317e	暗器
cb5c9e8e37b0aecd	“布衣之徒，设取予然诺，千里诵义，为死不顾世。”此行凶顽万分，少侠拔刀相助，还请受张某一拜！（张错作揖）
50005923fa9b65ef	藏匿无数亡命之徒的无忧洞中，伶仃的钟声响起。古怪的老者抬眸回望，眼中映出层层刀光影。不知那深处的红灯冷焰中，究竟暗藏怎样的秘密？
4836214468111475	不是的，刚刚那和尚告诉我你死了，还叫我一起诵经超度你呢。
79777d65dced3cfe	待到春暖花开日，千颗人头一笑杀。\n很多人都曾认为，她不过是烟花柳巷中的一名落魄歌伎，是靠着结拜姊妹与徐知诰的姻亲才改天换命。可随着徐知诰的逐渐发迹，直至广陵事变、唐国新立的那一刻，才终于有人发现了醉花阴的穿针引线、暗中斡旋。\n于是渐渐地，有人开始猜她才是真正的桌前执棋者，床头捉刀人。又后来，终于有人想起了她的本名，——她本姓李，李唐的李。只是那时朵曾经的涓尘纤蕊，早已重归九霄。她已与那些难以捉摸的秘辛一同，成为了江湖里莫衷一是却又高不可攀的谜。
54c9554c8d50ca5d	重大影响神智的事件引起
abce0add46829f64	于世人而言，不羡仙和离人泪从此成了一段令人唏嘘的过往。\n这是神仙渡少东家故事的结束。\n而这，也是你江湖之路的起点。
ce6c1c156569b624	世界等级-佛爷寨-酒肉和尚（月牙铲）\n巡逻定制动作：有
725444258d13bcb7	竹林旧居-战利品刷新点83
866881887ccbad8e	冯虚御风，遗世独立。\n各大区域势力皆有关于轻功使用的禁令，少侠需积累一定探索度，换取区域势力信物，方能来去无拘。
5850087a2119b722	是恩人点拨了我：原来便是手无缚鸡之力，便只有路旁的野草，若学得岐黄之术，也能救人姓命。
f46e708e2ad431a8	玉色银丝，形如小盏，常与雏燕伴生于高处。数十年前，有江湖客困于山崖，闻雏燕之声，循迹而去，遍寻不得，唯有燕盏随风啾鸣不已。此人既出，复游故地，求此物终莫能得矣。
a9856459766621c9	初心·双刀
b53d54818e15cb5e	普通 佛爷寨-酒肉和尚（月牙铲）不主动攻击
9dea70e762432b7c	怀信驿外-静态背景板
3f39b171fcd74501	竹林旧居-战利品刷新点385
18f8a7e50c1da250	前来长兴集杂货铺，添置各类杂货的江湖人。
70469ead21b42f98	胡图又开始瘙痒起来，如今只好死马当活马医了，帮他解穴吧。
071053d6a44344df	慧药掌管慈心山院以来，广交江湖草莽，他们拜入禅院，假借僧人之名，行盗匪之实，自称头陀，其中一名头陀慧妙，贪欢好色，自号“欢喜佛”，为众头陀四当家，驻扎怜花禅院，四处掳掠娇娘……游侠将慧妙及一众头陀剿灭后，院中荒寂多时，不久前，有头陀再次聚集，但已不成气候。
9b66df9b50c74880	卸势-双刀
e77fde18577a105c	双刀·防御
ce954ecd8918cdd1	信心满满
ac0c0813de91239b	简单却不失英气的打扮，最适合初入江湖的少年游侠。
e0729d52b2ef1d9d	官方指定栏目,所刊内容皆为天下大事是,行走江湖必看内容！
6ce3107511989cb9	我看你不光胆小，脑仁儿也小！
78a94a5520ecd524	情境栈信息
ddcc63234cd32e88	初出江湖的你被诈出痕迹，江湖人在暗道中逃窜，跟紧伊刀，抓到这个活口。
e3f9a8eca121d41c	江湖同行
6cbf68d8013ae0da	戏游江湖时，可切莫失了手。
20dd254c895aefa7	{}豪掷千金，以最高出价，竞拍得本周烟花晚会的冠名席位！同时向江湖豪杰们发出邀请，欢迎大家前来观礼！
a3e02937e02a2214	道信
e7b17b3552b69097	听闻赵普宅每到雪夜，常有江湖人鬼祟聚众烧肉，不知此事是真是假？夜晚前去查探，即可遇上奇事
9abf6ff2c9b4bd4b	长兴集珍宝阁内的店小二，负责招揽、接待进店的江湖人客。
e306b22127359964	初出茅庐的江湖人士。
7fa56ad3ccb3d116	勾栏瓦肆的掌柜最见不得痴男怨女，正等待有缘人传授“乔装”的江湖手段，好做那剪断红线的月老。
643e84db0622fc3a	俺贺万春行走江湖，还没怕过谁！只管放马过来便是！
d6b0d1e1b3eeceaf	少侠，我见你处变不惊，定是江湖老手，可否帮我打听飞霜公子下落？我也好商讨损失......我是说物归原主啊。
3f8ee6bf82d3f47d	什么意思……？你不是找我来，帮助你摆脱那些和尚的吗？
25beca7eafdf96b6	结识江湖故人 江拾柒
60c69129f1f1fc3d	百草野往将军祠所去的方向，隐隐传来呼救声，路见不平拔刀相助，快去帮帮他吧！
761209bc08b8b165	对气竭状态敌人造成#Y会心伤害#E会使会使自身获得一层#Y崩解#E，使自身的外功穿透和会心伤害加成提升。
22503ae731f0b37d	竹林旧居-战利品刷新点211
3b1fab0cbedb3891	汴梁主线-沈府打听武林人
ba87eca825dbeaee	石守智
f4f47e8180f6bafa	都是假和尚，什么戒不戒的！
74caf90212e35d34	天涯客云游江湖所录
5c54614d32da47bc	鐮刀
997048388727ac85	就那种，呼风唤雨的江湖巨侠，血雨腥风的门派争斗……
cdf59ec568a99f5d	我听师长说过，田英师兄曾在门中展露此道，所以我相信，此处定与田英师兄有莫大关系。
4e71b5f692fd235c	大世界-佛爷寨-酒肉和尚-金瓜锤精英-无弱点
cff4c211dac75ff2	建隆观道士
83f7af5478e21471	丰禾村氛围npc-墓地旁稻田-农民13
3c08ae7d97128fe5	江湖客·衣
2e808f0cfec37738	蓄力对目标造成伤害时，若目标是玩家，则根据#Y双方耐力差#E造成额外伤害，每#Y10#E点提升#Y1%#E，最高#Y10%#E；若是首领，则会根据#Y角色当前已损耗耐力值#E造成额外伤害，相对自身耐力最大值每损耗#Y10#E点耐力额外提升#Y1%#E，最高#Y10%#E。
015fbfc11d5c289e	牵丝穿透强化
0b5a42d702ff23e3	大相国寺
d0ebc0fb452329dc	嗟夫刀法·绝
8795d377edd6aae9	造成150%打击，有55%概率让对方沉默4秒
a2310109d7a4a736	流派塔斫木·幽第2层-醉拳精英1
a0e80d57c6885b51	智能匹配
ee346c1f20995434	拍摄竹林小屋
c4736958c0b4e803	根据正在使用的刃类武器类型获得一种武艺效果：\n剑——造成会意伤害时有#Y10%#E概率给目标添加一层#Y流血#E，每#Y6#E秒只能触发一次。\n枪——攻击时无视目标#Y12.5%#E外功防御。\n双刀——完美闪避后#Y8#E秒内的下次武学技伤害提升#Y25%#E，每#Y10#E秒只能触发一次。\n陌刀——蓄力技、格挡反击技能会心伤害提升#Y20%#E。【易武技】伤害提升#Y30%#E。【易武技】释放时可以提升自身#Y20%#E移速，若命中目标则可额外降低其#Y20%#E移速，效果持续时间均为#Y5#E秒。释放【易武技】时可以回复#Y10#E点耐力，同时原本的#C武艺效果#E现在会残留#Y10#E秒后消失。
54e29e4dd6d752eb	你看，挥刀，没那么难。
2df6734c66209fd6	微信小程序签到奖励
5a46cf150f05bc15	江湖游侠，仰慕神仙渡美酒盛名而来。
c91b506caeb8a050	仿江南将领着甲所铸。白龙饰于护肩、护腹之上，银鳞如甲，游龙若枪。
539b1ff40d00c217	霁雨楼-杂货铺3-江湖人吵架-单白武轩
ddabedc7468507e8	不如你。还敢邀我游江南。
1532ae89fa8cabb4	翻阅藏室书信后记录
02784877f69919d9	<无名枪法|781|#C|10202>武学技<乾坤定|781|#C|10202|20102101>使用时回复耐力值和获得的#Y耐力消耗减少效果#E提升（疾跑、蓄力技额外提升），持续时间延长。成功命中时给目标添加一个持续标记，再次命中标记单位会回复耐力。
b5d80f4ca40812dd	造成40%打击，概率使对方沉默
9845b54e49eb5c27	有仇报仇，有怨报怨，据说此榜背后有三更天的影子，揭榜完成可获得令签，为三更天信物！
e86520bfdc3e0851	醉拳客合法区域
241318dab579db4b	反正我要去秋暝居和他说到说到。我相信沈先生的为人，他一定会为我们主持公道的！
fb8f77928905a3b8	鬼市子客人，一个不知名的江湖人。
fec34eb0964201df	《武林录》郑宅-长枪兵（偷袭）
be56cab471a12bb5	祛除免疫沉默
542e1cd3fae1430e	朝廷施恩，减免造纸之税赋，纸张成本骤减，#Y万钧帖#E降价#Y{prop}#E。
1e6bde369ba7b536	鬼樊楼江湖人
18adaeddc491bafc	鬼市子客人，一个不知名的江湖人。
62098c51f4576966	找一个搭子一起闯荡江湖！
acf468e459d26533	最后，你再将毒方被偷之事告诉他们，问他们怀疑叛徒是谁。你将他们所言记下来，回来转告我。
f5bd503a27118241	午夜的寒风吹谢了灯花，但开封府尹赵光义仍未入眠。\n他的耳中有太多声音了。自唐钱收缴之策推行，反对的，嘲讽的，乞怜的声音总是时时刻刻地在他的耳畔响起。\n可他绝不会后退一步，兄长青年时的考验在沙场之上，而他的考验，就在这看似风平浪静的开封城之中。\n人人都说兄长胸怀宽阔，只有他知道兄长也睡不着。\n这天下群狼环伺，一统之前，谁又能卧榻安眠？\n他不怕天下人拿自己和兄长比较，他坚信他们本质上都是一样的人。因此兄长没有反对他，没有反对，已是足够的支持。\n就让兄长去做天下人心中那个仁慈的英雄吧，他不怕去扮演那个冷血的角色。\n这是他的第一步。他相信自己将拥有自己的功业，自己的千秋，来日史家回看之时，他不会被埋没在兄长的光辉中，他将以自己毕生的光芒，与其……并肩同辉。
f2ee3a4972d7cfd7	陆文信
9bda9598cac64651	樊楼-武林录-3号点位
cdba9cf1249a4ce7	伊刀   是 
2f61a7e057195061	试图在珍宝阁出售假货的江湖人。
0f68c288a2cba89d	三两年前，中原大地忽然出现了一群身着天上绢的异种猫儿，传言它出自长乐岛未央城，乃武林巨富温家豢养的探宝灵猫，虽不知猫儿为何流落江湖，但凡它出没之处必有宝藏，江湖人称“妙妙喵”。\n完成它们的试炼，可以获得妙妙钱币奖励，在妙妙庙中兑换珍贵的供奉。
3438b9b7ba6dd1d3	九流门偷师-倪坊主书信
28be4cf11c7e8749	我们盯了一圈，发现这个就是密探最信得过的手下。
70570d54bdd267b3	医者仁心
b1177af74639339b	原因有二。其一，朝廷收缴铁钱，大相国寺乃皇家寺院，必然要配合。其二，这池中尚有生灵，它们若是误吞了银钱，便会丢了性命。
63bd27f28e16ff83	我用了好多法子，那徐子易就是什么都不肯说。后来终于打听到，徐子易来勾栏瓦肆是为了一方风水罗盘，而这罗盘，就在怀信驿中。
bf78b58d53230b9b	稚子江湖·四
5c1cf42f244f7574	檐际高桐凝宿雾，卷帘双鹊惊飞去。\n屏上罗衣闲绣缕，一向关情，忆遍江南路。
757525a2a6aec97f	陰陽
b38af7ebf6b691be	刘守忠
1c1f80ab8b9b45b5	武林有义士，协力讨群凶。多个据点被江湖恶势力占据，亟需仗义之士结队前往清剿。
df2122a5bf1d64ea	重大影响神智的事件引起
86bd7dffcd3d2d88	每次深夜降临，江湖客前来拜访，三名游侠可负责“查看窗缝”、“听风辨位”、“盘问来人”。\n游侠们可以在频道中#Y仔细讨论#E，确认后即可投票决定开门与否。\n单次玩法，总共会出现#Y5名江湖客#E深夜拜访，完成5次事件后进行结算。\n每#Y放入1名好人#E，可额外获得1份奖励。\n如果放入坏人，则只能获得保底奖励！
5f3cdfa9d5017979	游侠亲启：\n恭喜您在微信小程序《侠路同行，缘起燕云》活动中获得以下奖励，请您查收。
664b822c961b9ba7	<最小外功攻击|780|#C|15>可基于敏额外提升，当前已提升#Y{0:.1f}#E。达到提升上限需要#Y150#E点<敏|780|#C|10>(当前$STEADY_CRI:.0f$)。
f5078c0cb11121b2	首届燕云侠奥会-德智体获得
28dd750f47934c87	江湖游弋，四处坐坐。长凳？长凳当然可以坐。
b4493bcae0efe9b8	结识江湖故人 张卦姑
4cba0f88c4edc31b	醉花阴船夫3-武林录后
dfa20d9a1ee1b00c	熟马皮做成的马鞭，真是相煎何太急啊！
67855c71dd6fe928	北盟遗址敌人-单刀-普通
5e1d684d56e17f3b	私人道具
c730806e170eca7b	游戏信息
7e6b38efb0122ca5	敲响了石门，你与伊刀便埋伏在两侧，\n趁着里面的人开门之机闯了进去。
664de316bf49f7b9	江湖男-随机
74cd94c63c085452	江湖男-随机
14156f6be714c7b7	建龙观-随意模型固定背景板2江湖男
b3e99e00998c54fb	中毒者最初口干口渴，皮肤颜面发红，干燥无汗；有时有红斑疹，吞咽困难，声音嘶哑；继之出现烦躁不安、惊恐、谵妄、幻听、幻视和共济失调；严重的进入晕睡、痉挛、紫绀，最后呼吸衰竭而亡。
679f666102a73167	于摸金墓冢之中得到的玉佩碎片之一，集齐3份碎片后可进一步探寻古冢之秘。
e6531bebd08dd8f6	造成180%打击，沉默对方6秒。
bfa807cc89b1929d	{}外功治疗系数+{}外功治疗附加+{}牵丝治疗系数+{}牵丝治疗附加+其他属性伤害
72790900551e8150	被赶走了后，那姓贺的现在正瞅着机会，村里啊，还有人给他报信，这张勋康——姓贺的一手带出来的！
d19f43cd1257f2b7	得到风鸣刀谱
d102e678cb502f21	有一名来自江南国国都金陵的贵客，以千金购得焦尾古琴。
22948770aafb5270	此人已经逝去多年，身体腐朽不堪。\n但脚上的马靴依旧保存完好，看制式似是北面辽地之物。\n手上握着一柄生锈的短刀，刀刃微带弧度，镔铁打制而成，似乎是契丹特有的弯刀。\n腰腹、胸背多处留有伤痕，似是不同兵器所留，或深或浅，足见留下伤痕之人功力良莠不齐。
b8de9b1be79b11e1	#Y轻击·派生技#E和#Y重击·派生技#E造成伤害时，自身获得持续12秒的#Y穿喉#E效果：造成直接伤害时，无视目标#Y2点#E外功抗性且会心伤害提升#Y2%#E，#Y穿喉#E效果最多叠加#Y5层#E。#Y穿喉#E对#Y轻击·派生技#E和#Y重击·派生技#E额外提升。
95d5a647246be74e	他只是抢走了玉佩
dd91a14b54a37b4b	每次造成伤害时，都有#Y10%#E概率附加一个毒素效果，持续#Y5#E秒，每秒造成一次伤害。毒素获得时会立即降低目标#Y0.6%#E内外功防御，持续#Y10#E秒，最多可叠加#Y5#E层。重复获得可刷新时间。
d567dd05e382d574	樊楼-武林录-包间门口右侧-台词-武林录前
56edcd947ea8befb	起兵做了皇帝的人……可是#Y另有其人#E啊……
d5a2dac63473e233	竹林旧居-战利品刷新点50
e840879163f11a40	三两年前，中原大地忽然出现了一群身着天上绢的异种猫儿，传言它出自长乐岛未央城，乃武林巨富温家豢养的探宝灵猫，虽不知猫儿为何流落江湖，但凡它出没之处必有宝藏，江湖人称“妙妙喵”。\n完成妙妙喵的试炼，得到喵的认可，获得妙妙铃铛，可在传说中的妙妙庙换取珍贵的供奉。
35f025d3bb71ca5c	前来珍宝阁，有意购买“珍宝”的江湖客。
32084a20c62eb2a6	重大影响神智的事件引起
553be2382824eea3	伊刀助战-回复
48658a519f8b0d96	大世界-大宋官兵-偃月刀兵（黑-巡逻
f654892b43370527	江湖人士
08097114e1726923	可是，在下是为朝廷办事！
1f862992379caaac	话术对战中，用于减轻所受的自信打击。
3fc1cbbe02cec56e	忠实伙伴
f2251753d6d3f07b	少侠……那信能给我看看吗？
0227b2456180b220	#Y完美闪避#E规避攻击后，可回复#Y0.5%#E最大气血值，并且有#Y70%#E概率返还#Y100%#E此次消耗的耐力值。
4bcdba45fc0b7581	结实5位智能NPC
70b9f70751948ff6	江湖男-随机
a907d4c7dccd7802	黎蓁蓁栽培的奇花，只生长在月湖底，触碰可短暂致盲。
014a412c75003d03	“爱哭鬼”保证丢掉#Y宝贝#E，再也不找回来！\n#Y宝贝丢在让“爱哭鬼”哭的地方#E，“爱哭鬼”再也不允许找回来。\n#Y黑黑的地方#E，“爱哭鬼”会哭。\n#Y玩家家酒#E，“爱哭鬼”会哭。\n梦到从#Y狗洞逃命#E，“爱哭鬼”会哭。\n阿夷说：哭没有用，手里的刀才有用。\n从今往后，“爱哭鬼”再也不会哭了！\n\n（其下为人所不注意的地方，刻着几行歪歪扭扭的字）\n……不爱哭的“爱哭鬼”，还是“爱哭鬼”么？
992e5951b30047f7	【施工中】世界等级-大宋官兵-重甲偃月刀（精英）
619450433e5fee49	官府临时发行的“江南丝帛引”，专用于监管江南布帛的流通，以避免北岸金银反向南流。
9b0b25c7d6cf5989	可我还听说……他之所以发疯，是因为那什么妙善禅师显灵，你想想，那妙善可是能放佛光的和尚，有大神通！
26a4b183c1667dc7	劍葉
17024fb4282469ab	重大影响神智的事件引起
20894ad1835d088a	手工业区武林录-结局放出
44c79597e754e5f1	你告别红线和豆豆后，决定先前往酒香塔底的秘密小屋收拾行李，之后再前往山崖和伊刀汇合。
8a222676b8a33ebc	嗯！这回真明白了！我这便启程去寻墨山道！行路也，行路也，大道即行，少侠，我们江湖再会！
92d9a701a45c654e	陶信
18a942b348a6f6d0	重大影响神智的事件引起
9496b4fd68461d3b	得把我的宝贝们都带走！我去闯江湖可不是去受罪的。
ac1989fbcc8fb2a1	竹林旧居-战利品刷新点557
9822e64ef80e491b	大相国寺僧人。
540830a1d2d74f53	真假和尚
03747ed9a57f8efc	伊刀
ed6e29bbf7e75085	天下无不散之筵席，你若决心已定，梨园不会阻你。从此曲尽缘散，来日江湖按剑而对，不必讲过往情分。
80aa6fc8af0d3a86	普通和尚（话术）-话山论见
eb173fda9619f611	《孙子兵法》、三十六计！说的是孙武写的一部兵书，有三十六种计策！亏得是我听见，要是传到江湖你可要大大地丢脸啦。
2e3837dca60d14f3	王智超
bbb6b43b7f4a1615	百草野路边的一个陌生人引起你的好奇，并交换给你一本《武林录》。熟悉的广胡子商队，这次带来了一个舞马人。红线没玩尽兴，赖着不肯回去，你只好先行一步，独自归家。
bb7811366240ae2b	不相信
506bddb058f91eb9	江湖人男
55ef85a77e72122e	武林·隐元
3b26176d411cc900	善恶不随天地老，惊神归去一枪中。\n昔日横峰山庄惨遭梦傀所害。时九歌从外赶回，只看见亲人的惨状和成百上千的梦傀。少年拿起兄长的长枪，第一次使出家传枪法，一出手便天地变。忠正之兵，终成惊神之枪。
b54dfc3819a2eab8	大世界-绣金楼-绝阴部弟子-火把和刀
2c1bbe211597431e	$S深林人不知，明月来相照$E三段水墨重击。第三段可造成#J击飞#E效果。若目标处于#J浮空#E状态，该技能会被感知成#Y月初惊春#E
8600e27362467f41	那人曾对田英说，有一件万劫不复的大事。\n\n时人信佛，以信仰为名，逃避赋税徭役，身披僧衣作恶。禁佛毁佛，实乃利国利民。\n肃清妖僧邪道，此为大事。毁佛金身万千，此为万劫不复。\n如此不敬神佛之事，你可愿去做？\n英自当往。\n昔日田光自刎以激荆轲，而你可为大事，舍弃到何种程度？\n英亦当自刎。\n于是，田英从世间消失，于是，便有了高僧妙善。\n\n虽然他从未真心信过佛。\n以身饲虎，在所不惜。\n那人大笑，你已有佛心。
d59ffb689f37f5c8	不救楚狂刀
7e2018429c74cd72	名唤千夜的客人言行古怪，好在寒香寻及时出面应付。寒香寻要你去瓷窑看看酒器为何还未送来，你巴不得离开客栈，欣然答应下来。但平常鲜有人至的瓷窑，今日似乎也多了几分江湖人的气息……
e77348049c713dcc	行当氛围-贺刀寨-恶犬1
90d3bb4b566ad5c3	哪一匹？对不住啊，我这就拿鞭子给这畜生松松筋！
394eb6a7825b69d4	造成的外功伤害和治疗提升#Y1%#E，持续#Y8#E秒，最多可叠加#Y5#E层。
872760377672a2b7	哎呀，又来了个不知死活的。你不是我又怎么知道我有没有走火入魔呢？
119fc346496b782d	格外提供10%的#Y全技能耐力消耗降低#E。
952974034e7aa55e	对气竭状态敌人造成#Y伤害#E会使会使自身获得一层#Y崩解#E。每层#Y崩解#E使自身的外功穿透提升#Y10#E点，会心伤害加成增加#Y5%#E，最多叠加#Y5#E层，持续5秒。
51c34867789e102d	我不相信你。
4dbb61d2b5e425f3	大世界-绿林-营地-草贼-单刀-弱A
ae3167b67f611f45	皮鞭
84797186e225c393	<积矩九剑|781|#C|10101>施展武学技、特殊技和蓄力技时，在收招阶段可施展【#C纵横剑#E】追击敌人，并可对满层流血目标造成#Y高额流血#E伤害，同时为自身积攒#C纵横剑意#E，积满后下次【#C纵横剑#E】必定会意。【#C纵横剑#E】每次释放后可恢复耐力。#C纵横剑意#E不为空时，造成的高额流血伤害提升。
575da92cef00a5a0	游侠亲启：\n微信小程序每日签到奖品现已发放，请您查收。
9e65c73f419f5c5e	王智超
664591f984206ff8	呵呵，你再说下去呀，我就真要信了。
14844b5ddacd2fd0	流派塔斫木·幽第8层-柴刀猴1
279a5705fefdda69	好多江湖人……
d21ac99a130fd9ae	客官好品味！咱店里的是江南宣笔，用的是秋天山兔背上的双箭毛，尖、齐、圆、锐，可是上上佳品！
5acacc8a4bd44650	聆杏村的少年舒艾经常逃课找村中大鹅比武。\n在少年小小的一寸天里，打赢大鹅意味着成为江湖高手，意味着可以赶走六疾馆的黑衣人，可以实现兄长当年未能兑现的诺言。\n但殊不知，他的执着，早已不是伏蕊的心愿。\n“鹅湖药香春日尽，儿童散学嬉笑归。”在鹅湖边饲养鸭鹅的伏蕊，早已将她的心愿与承诺藏在日日吟唱的歌谣里。
6111f9c9fd2e7bf6	氛围用江湖人3
e23e616cb4e5ad6b	蓄力技
e4e9bc3a601ed47f	重大影响神智的事件引起
0440935df1bf0bbc	<青山执笔·轻击蓄力>命中气竭单位会使自身获得短暂[乘风]效果。（能够施展强化版本的空中连击）
72b7678bbb23f600	那两个鳖孙，我就不信他们能在里面蹲一辈子！
aabc34f2dd98d260	王智超
8ff34c0f25ed092e	飞鸽密信
9839651daefdea41	凉州商队可见西域武者。金纱代甲、披发舞刀， 观之如风暴赤沙。 
454b95f585050508	最小外功攻击
153416062caa7684	沉默的抬尸人
7382467116d0efbe	欺诈信息
0f99a736071a1eb5	法网恢恢，疏而不漏。游侠虽曾远离江湖，然曾于{0}所犯#Y{1}#E已被人目击并报官。大宋府衙现已对游侠开启追捕！
7059d2fde7ba7042	醉拳—野外BOSS（一阶段）
b1a17aac3cbb54bc	春风上苑开桃李，诏许看花入御园。御苑乃皇家御制之观赏园林，风华绝代，举世无双。仙桥横跨其中，宛若玉带分南北，景致各异，引人入胜。近闻圣恩浩荡，御苑向万民敞开，游春赏花，吟诗作对，一时之间，汴京城中，此为最盛之景。
b71bb6613f144e5a	江湖留名商店
bf248f52b82bf041	使用仁道驴完成1局比赛（{0}/1）
d1a76238597d5fd1	寻蕈记-时一墨-千佛谷中毒前
c7aa317d73e45467	公孙大爷-醉拳1
37a3e5109296d001	近日有商队借宿将军祠，将马儿们拴在祠堂外，不曾想竟惹来一胖一瘦两名江湖人的觊觎……
d997a3afd0f7b194	《战前武林录观战用》沈义仁
398361021e5d6428	夜行刀
5bcdafe324434981	何智
6fba052eaf5b647d	江湖
545330d127b3da1d	流派塔斫木·欢第3层-绣金楼镰刀小首领1
345df392efbe98c0	现在铜钱根本不够用，朝廷要是不给用唐钱，给我们换成铜钱也行啊，今年处处灾荒，只顾收钱，是要我们都饿死吗！
0ac5de1ad93fa4c6	$S黑云塞空万马喑，疾风骤雨倾如盆$E挥动长枪向前冲刺， 横扫击中目标可以造成时长3秒的#J沉默#E效果和少量气血伤害；命中敌人可获得40点#J枪魄#E。
b0f2eb59560904f2	鬼樊楼江湖人
852022e2c91d208b	重大影响神智的事件引起
056283f92585488c	王智超
5d1819c128c4715a	浮空片玉，素月清辉。\n银河西转，瑶台梦回。
f050a605ec81557f	【武林录】菩提苦海_整体任务触发
02be34d8fab76886	流派塔牵丝·霖第9层-大宋官兵偃月刀2
8bf0320f3819ac59	慈心山院-酒肉和尚（月牙铲）（精英）\n巡逻定制动作：有
dd498fd162971851	据可靠消息，朝廷的#Y岁贡#E就在这黄河水底，伪装成了#Y镇水兽#E！
43a1c10122d3fa9c	未央商会商人，四处贩书带回长乐岛，被普通和尚强行化缘，不得不破财免灾。
1bb3d7de4e28eacd	清河临江驿常现无名刀客，擒匪猎贼，以谋悬赏。众绿林无不畏之。
2eb836748bffa309	仁慈
7330d732733f81df	测试·双刀
d57c4abf9cf13ca1	镰刀黑衣人
2e7f52f70b6b5ea3	大门洞开，鬼樊楼内热闹非凡。然你错愕间，却见一女子被束于那高台之上。\n暗器飞出，女子被救，你却也暴露在众人面前。\n宾客们轰然散去，而无忧帮帮众们将你团团包围。一场大战，一触即发。
f357fc7aa863698d	跟随伊刀找到暗道出口
63febd8d93cf0f1f	把这个清河人带到府牢，我亲自审，不信撬不开$T(30)的嘴。
fa7746fc5d418c7b	伏马庄的猎户张刀疤数日闭门不出，听说是因为算命先生说他近日来会遭“报应”……
56469a34b996272c	那可真了不得，尤其是那“凌波微步”的本领，萧老爷子都未必能追得上他呢。
0bc1b8a26667c394	踏入江湖
bb82cb406663c7b3	大相国寺僧人。
06889d8f3b205351	鬼樊楼江湖人
a17b868a8e62950e	伊刀
213dc29d3b7b9c0b	老先生，您就是江湖人称“楠帝”的南隽王？
8bc49324019caf50	武林人
3e3b8f9fa3eea26e	各位客人，走过路过不要错过，我这里的货物行走江湖必备！
06b1ab39c4d7083e	姑娘，你看信便知。
802caa6aac875e52	昔日隋炀帝穷搜天下工匠以造浮景舫，欲以铁烨木为龙骨，然此木坚逾钢铁，近千人之智亦无人能解。后一神秘人献上浮景龙骨图，并以此换走了半数铁烨木，龙骨方成。然浮景龙骨图一直是朝中绝密，直到隋亡后散落江湖不知所踪。
9d588c3eaea87af8	这么多年来，我总想做些什么，后来我想到了，我要做一把不会输的武器，一把不会让保护我们的人流血的武器。
56367605dc9ea38f	勾栏瓦肆武林录跑酷流程放出
6786a63717efad5b	客官们瞧瞧？这文房四宝，都是江南来的好货。
0570d849b96c621a	这你都信？这种骗局全天下怕是只有你一个人会上当了。
c692af295bb5f497	医者仁心
